"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"113135987-113130987",30,4.90689059560852,0.376207422941114,13.0430456614796,6.96193830469722e-39,5.18693172040045e-38
"113190987-113195987",28.5,4.83289001416474,0.374511402821987,12.9045203370267,4.24450199624336e-38,3.13640864722409e-37
"113195987-113190987",28.5,4.83289001416474,0.374511402821987,12.9045203370267,4.24450199624336e-38,3.13640864722409e-37
"112990987-112995987",28.5,4.83289001416474,0.374977906258842,12.8884660495935,5.22732055540423e-38,3.83124348024139e-37
"112995987-112990987",28.5,4.83289001416474,0.374977906258842,12.8884660495935,5.22732055540423e-38,3.83124348024139e-37
"113075987-113080987",28.5,4.83289001416474,0.377313402316559,12.8086889691505,1.46590343600581e-37,1.06573544158003e-36
"113080987-113075987",28.5,4.83289001416474,0.377313402316559,12.8086889691505,1.46590343600581e-37,1.06573544158003e-36
"112815987-112820987",27.5,4.78135971352466,0.381299685914114,12.5396371677097,4.53065135989789e-36,3.26750576075836e-35
"112820987-112815987",27.5,4.78135971352466,0.381299685914114,12.5396371677097,4.53065135989789e-36,3.26750576075836e-35
"113070987-113075987",27,4.75488750216347,0.390355543370603,12.1809145096453,3.92851927931981e-34,2.81076200818e-33
"113075987-113070987",27,4.75488750216347,0.390355543370603,12.1809145096453,3.92851927931981e-34,2.81076200818e-33
"113010987-113010987",57,5.83289001416474,0.479327021594601,12.1689154822947,4.55088810714828e-34,3.24318231509421e-33
"112755987-112760987",25.5,4.6724253419715,0.394935407597716,11.83085955851,2.703589245375e-32,1.91159663114162e-31
"112760987-112755987",25.5,4.6724253419715,0.394935407597716,11.83085955851,2.703589245375e-32,1.91159663114162e-31
"112925987-112930987",23.5,4.55458885167764,0.415810030589355,10.9535329035284,6.39054699648686e-28,4.48332927418903e-27
"112930987-112925987",23.5,4.55458885167764,0.415810030589355,10.9535329035284,6.39054699648686e-28,4.48332927418903e-27
"113170987-113175987",22.5,4.49185309632967,0.41784346817282,10.750085710259,5.92065754897925e-27,4.12160060262918e-26
"113175987-113170987",22.5,4.49185309632967,0.41784346817282,10.750085710259,5.92065754897925e-27,4.12160060262918e-26
"113090987-113095987",22,4.4594316186373,0.423497001596708,10.5300193432868,6.28215702727288e-26,4.33974295792069e-25
"113095987-113090987",22,4.4594316186373,0.423497001596708,10.5300193432868,6.28215702727288e-26,4.33974295792069e-25
"113080987-113085987",30.5,4.93073733756289,0.496453845956365,9.93191487531807,3.02391787597299e-23,2.07305092409859e-22
"113085987-113080987",30.5,4.93073733756289,0.496453845956365,9.93191487531807,3.02391787597299e-23,2.07305092409859e-22
"113090987-113100987",20,4.32192809488736,0.441582976586927,9.78735214906224,1.27593444502478e-22,8.68116907313087e-22
"113100987-113090987",20,4.32192809488736,0.441582976586927,9.78735214906224,1.27593444502478e-22,8.68116907313087e-22
"113095987-113100987",36.5,5.18982455888002,0.532734245267,9.74186398751022,1.99854297847802e-22,1.34957789894977e-21
"113100987-113095987",36.5,5.18982455888002,0.532734245267,9.74186398751022,1.99854297847802e-22,1.34957789894977e-21
"113160987-113165987",20.5,4.35755200461808,0.447942383943516,9.72792966420332,2.29210418881436e-22,1.53630626484472e-21
"113165987-113160987",20.5,4.35755200461808,0.447942383943516,9.72792966420332,2.29210418881436e-22,1.53630626484472e-21
"112850987-112855987",28.5,4.83289001416474,0.531423004720681,9.09424313820388,9.52475353842884e-20,6.33694857187719e-19
"112855987-112850987",28.5,4.83289001416474,0.531423004720681,9.09424313820388,9.52475353842884e-20,6.33694857187719e-19
"112820987-112825987",29,4.85798099512757,0.547137280413228,8.87890693805138,6.75205673366012e-19,4.45932538124146e-18
"112825987-112820987",29,4.85798099512757,0.547137280413228,8.87890693805138,6.75205673366012e-19,4.45932538124146e-18
"112805987-112810987",29.5,4.88264304936184,0.562171243606499,8.68533050185599,3.77642761974227e-18,2.47596327214375e-17
"112810987-112805987",29.5,4.88264304936184,0.562171243606499,8.68533050185599,3.77642761974227e-18,2.47596327214375e-17
"113145987-113155987",17,4.08746284125034,0.47684744510519,8.57184595033044,1.01839260755033e-17,6.62874321809837e-17
"113155987-113145987",17,4.08746284125034,0.47684744510519,8.57184595033044,1.01839260755033e-17,6.62874321809837e-17
"113170987-113180987",16.5,4.04439411935845,0.483359611264824,8.36725705893248,5.89749479199937e-17,3.81117674192647e-16
"113180987-113170987",16.5,4.04439411935845,0.483359611264824,8.36725705893248,5.89749479199937e-17,3.81117674192647e-16
"112910987-112920987",17,4.08746284125034,0.489352389968454,8.35280040527407,6.6663245942294e-17,4.27736058483829e-16
"112920987-112910987",17,4.08746284125034,0.489352389968454,8.35280040527407,6.6663245942294e-17,4.27736058483829e-16
"113080987-113090987",16.5,4.04439411935845,0.494272257642482,8.1825230059419,2.7796165676488e-16,1.77090059062572e-15
"113090987-113080987",16.5,4.04439411935845,0.494272257642482,8.1825230059419,2.7796165676488e-16,1.77090059062572e-15
"113140987-113150987",16.5,4.04439411935845,0.499685887031198,8.09387301968354,5.77969408112178e-16,3.65641699237283e-15
"113150987-113140987",16.5,4.04439411935845,0.499685887031198,8.09387301968354,5.77969408112178e-16,3.65641699237283e-15
"112740987-112745987",16,4,0.499536506351844,8.00742277919251,1.17137250080385e-15,7.35883142491061e-15
"112745987-112740987",16,4,0.499536506351844,8.00742277919251,1.17137250080385e-15,7.35883142491061e-15
"112800987-112810987",15.5,3.95419631038688,0.498303410275709,7.93531858069973,2.09955685996889e-15,1.30986194412592e-14
"112810987-112800987",15.5,3.95419631038688,0.498303410275709,7.93531858069973,2.09955685996889e-15,1.30986194412592e-14
"113015987-113025987",15,3.90689059560852,0.506898109981833,7.70744754946618,1.2835903243523e-14,7.89868039183344e-14
"113025987-113015987",15,3.90689059560852,0.506898109981833,7.70744754946618,1.2835903243523e-14,7.89868039183344e-14
"113060987-113070987",15,3.90689059560852,0.506898109981833,7.70744754946618,1.2835903243523e-14,7.89868039183344e-14
"113070987-113060987",15,3.90689059560852,0.506898109981833,7.70744754946618,1.2835903243523e-14,7.89868039183344e-14
"112885987-112895987",15,3.90689059560852,0.508757162733472,7.67928371684717,1.5998056800876e-14,9.77779539389136e-14
"112895987-112885987",15,3.90689059560852,0.508757162733472,7.67928371684717,1.5998056800876e-14,9.77779539389136e-14
"112755987-112765987",14.5,3.85798099512757,0.51507107934322,7.49019145094882,6.87732207481623e-14,4.11953877106102e-13
"112765987-112755987",14.5,3.85798099512757,0.51507107934322,7.49019145094882,6.87732207481623e-14,4.11953877106102e-13
"113025987-113035987",14.5,3.85798099512757,0.51507107934322,7.49019145094882,6.87732207481623e-14,4.11953877106102e-13
"113030987-113040987",14.5,3.85798099512757,0.51507107934322,7.49019145094882,6.87732207481623e-14,4.11953877106102e-13
"113035987-113025987",14.5,3.85798099512757,0.51507107934322,7.49019145094882,6.87732207481623e-14,4.11953877106102e-13
"113040987-113030987",14.5,3.85798099512757,0.51507107934322,7.49019145094882,6.87732207481623e-14,4.11953877106102e-13
"112765987-112775987",14.5,3.85798099512757,0.516374331409551,7.4712873209565,7.94140406657025e-14,4.69454148591021e-13
"112775987-112765987",14.5,3.85798099512757,0.516374331409551,7.4712873209565,7.94140406657025e-14,4.69454148591021e-13
"112940987-112950987",14.5,3.85798099512757,0.516374331409551,7.4712873209565,7.94140406657025e-14,4.69454148591021e-13
"112950987-112940987",14.5,3.85798099512757,0.516374331409551,7.4712873209565,7.94140406657025e-14,4.69454148591021e-13
"113000987-113005987",29.5,4.88264304936184,0.660335713098228,7.3941829171301,1.4228044032053e-13,8.35607928006239e-13
"113005987-113000987",29.5,4.88264304936184,0.660335713098228,7.3941829171301,1.4228044032053e-13,8.35607928006239e-13
"113095987-113105987",14,3.8073549220576,0.524098822141621,7.2645744680357,3.74214423474513e-13,2.18352299522507e-12
"113105987-113095987",14,3.8073549220576,0.524098822141621,7.2645744680357,3.74214423474513e-13,2.18352299522507e-12
"113050987-113060987",14,3.8073549220576,0.52478585276086,7.25506395042357,4.01472107003413e-13,2.32750549494262e-12
"113060987-113050987",14,3.8073549220576,0.52478585276086,7.25506395042357,4.01472107003413e-13,2.32750549494262e-12
"112835987-112845987",14,3.8073549220576,0.526855493102283,7.22656396659881,4.95367354884821e-13,2.83538838367407e-12
"112845987-112835987",14,3.8073549220576,0.526855493102283,7.22656396659881,4.95367354884821e-13,2.83538838367407e-12
"112855987-112865987",14,3.8073549220576,0.526855493102283,7.22656396659881,4.95367354884821e-13,2.83538838367407e-12
"112865987-112855987",14,3.8073549220576,0.526855493102283,7.22656396659881,4.95367354884821e-13,2.83538838367407e-12
"112825987-112835987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"112835987-112825987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"112840987-112850987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"112850987-112840987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"112865987-112875987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"112875987-112865987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"112925987-112935987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"112935987-112925987",14,3.8073549220576,0.541703394261807,7.02848636798,2.08786017502689e-12,1.16545259924876e-11
"113035987-113045987",13.5,3.75488750216347,0.538490087555415,6.97299279771248,3.1026851588665e-12,1.7107465875952e-11
"113045987-113035987",13.5,3.75488750216347,0.538490087555415,6.97299279771248,3.1026851588665e-12,1.7107465875952e-11
"113170987-113185987",13.5,3.75488750216347,0.538490087555415,6.97299279771248,3.1026851588665e-12,1.7107465875952e-11
"113185987-113170987",13.5,3.75488750216347,0.538490087555415,6.97299279771248,3.1026851588665e-12,1.7107465875952e-11
"112790987-112800987",13.5,3.75488750216347,0.54294221524229,6.91581423722566,4.65183646971723e-12,2.54931949996966e-11
"112800987-112790987",13.5,3.75488750216347,0.54294221524229,6.91581423722566,4.65183646971723e-12,2.54931949996966e-11
"112980987-112990987",13,3.70043971814109,0.54444931063017,6.79666526505109,1.07068470890555e-11,5.83215870137976e-11
"112990987-112980987",13,3.70043971814109,0.54444931063017,6.79666526505109,1.07068470890555e-11,5.83215870137976e-11
"113020987-113030987",13,3.70043971814109,0.545220308815065,6.78705407394547,1.14446322940267e-11,6.1596035898896e-11
"113030987-113020987",13,3.70043971814109,0.545220308815065,6.78705407394547,1.14446322940267e-11,6.1596035898896e-11
"113135987-113145987",13,3.70043971814109,0.545220308815065,6.78705407394547,1.14446322940267e-11,6.1596035898896e-11
"113145987-113135987",13,3.70043971814109,0.545220308815065,6.78705407394547,1.14446322940267e-11,6.1596035898896e-11
"113160987-113170987",13.5,3.75488750216347,0.556669218244199,6.74527597197997,1.52736433557875e-11,8.17162580726551e-11
"113170987-113160987",13.5,3.75488750216347,0.556669218244199,6.74527597197997,1.52736433557875e-11,8.17162580726551e-11
"112960987-112970987",13,3.70043971814109,0.551459043790381,6.71027116122098,1.94263076203461e-11,1.03320450263965e-10
"112970987-112960987",13,3.70043971814109,0.551459043790381,6.71027116122098,1.94263076203461e-11,1.03320450263965e-10
"112995987-113005987",13,3.70043971814109,0.557141694189368,6.64182874255206,3.09814824652488e-11,1.6381118148048e-10
"113005987-112995987",13,3.70043971814109,0.557141694189368,6.64182874255206,3.09814824652488e-11,1.6381118148048e-10
"112750987-112765987",12.5,3.64385618977472,0.555987117810374,6.55385003185902,5.60722799842661e-11,2.94747290996011e-10
"112765987-112750987",12.5,3.64385618977472,0.555987117810374,6.55385003185902,5.60722799842661e-11,2.94747290996011e-10
"112795987-112805987",12.5,3.64385618977472,0.557630062963467,6.53454042705271,6.38051589073739e-11,3.33451308724623e-10
"112805987-112795987",12.5,3.64385618977472,0.557630062963467,6.53454042705271,6.38051589073739e-11,3.33451308724623e-10
"113110987-113120987",12.5,3.64385618977472,0.572923520630504,6.3601092616422,2.01610287004826e-10,1.04756007916341e-09
"113120987-113110987",12.5,3.64385618977472,0.572923520630504,6.3601092616422,2.01610287004826e-10,1.04756007916341e-09
"112985987-112995987",12,3.58496250072116,0.571541818431097,6.27244128970651,3.55430495600745e-10,1.81541411775678e-09
"112995987-112985987",12,3.58496250072116,0.571541818431097,6.27244128970651,3.55430495600745e-10,1.81541411775678e-09
"113005987-113015987",12,3.58496250072116,0.571541818431097,6.27244128970651,3.55430495600745e-10,1.81541411775678e-09
"113015987-113005987",12,3.58496250072116,0.571541818431097,6.27244128970651,3.55430495600745e-10,1.81541411775678e-09
"113045987-113055987",12,3.58496250072116,0.571541818431097,6.27244128970651,3.55430495600745e-10,1.81541411775678e-09
"113055987-113045987",12,3.58496250072116,0.571541818431097,6.27244128970651,3.55430495600745e-10,1.81541411775678e-09
"113055987-113065987",12.5,3.64385618977472,0.581601167727197,6.26521470720962,3.72312054257307e-10,1.89092572908711e-09
"113065987-113055987",12.5,3.64385618977472,0.581601167727197,6.26521470720962,3.72312054257307e-10,1.89092572908711e-09
"112945987-112955987",12,3.58496250072116,0.575994331580369,6.22395448039396,4.84777782986431e-10,2.43469176246389e-09
"112955987-112945987",12,3.58496250072116,0.575994331580369,6.22395448039396,4.84777782986431e-10,2.43469176246389e-09
"113095987-113110987",12,3.58496250072116,0.575994331580369,6.22395448039396,4.84777782986431e-10,2.43469176246389e-09
"113110987-113095987",12,3.58496250072116,0.575994331580369,6.22395448039396,4.84777782986431e-10,2.43469176246389e-09
"113175987-113185987",12,3.58496250072116,0.582462298600705,6.15484042372114,7.51531283613694e-10,3.753492809849e-09
"113185987-113175987",12,3.58496250072116,0.582462298600705,6.15484042372114,7.51531283613694e-10,3.753492809849e-09
"112965987-112975987",11.5,3.52356195605701,0.581020071958107,6.06444101695522,1.32413360330839e-09,6.57689500486231e-09
"112975987-112965987",11.5,3.52356195605701,0.581020071958107,6.06444101695522,1.32413360330839e-09,6.57689500486231e-09
"112975987-112985987",11.5,3.52356195605701,0.582893592386475,6.0449488587289,1.49457402115446e-09,7.38278619216846e-09
"112985987-112975987",11.5,3.52356195605701,0.582893592386475,6.0449488587289,1.49457402115446e-09,7.38278619216846e-09
"113130987-113190987",12,3.58496250072116,0.601395739752995,5.96107066237877,2.5059056712849e-09,1.23110297692825e-08
"113190987-113130987",12,3.58496250072116,0.601395739752995,5.96107066237877,2.5059056712849e-09,1.23110297692825e-08
"112870987-112880987",11.5,3.52356195605701,0.600328556890207,5.86938921298297,4.37403516179068e-09,2.13723181482618e-08
"112880987-112870987",11.5,3.52356195605701,0.600328556890207,5.86938921298297,4.37403516179068e-09,2.13723181482618e-08
"112795987-112810987",11,3.4594316186373,0.59349897440795,5.82887547883007,5.58021211291931e-09,2.6829659838916e-08
"112810987-112795987",11,3.4594316186373,0.59349897440795,5.82887547883007,5.58021211291931e-09,2.6829659838916e-08
"112810987-112820987",11,3.4594316186373,0.59349897440795,5.82887547883007,5.58021211291931e-09,2.6829659838916e-08
"112820987-112810987",11,3.4594316186373,0.59349897440795,5.82887547883007,5.58021211291931e-09,2.6829659838916e-08
"113155987-113165987",11,3.4594316186373,0.59349897440795,5.82887547883007,5.58021211291931e-09,2.6829659838916e-08
"113165987-113155987",11,3.4594316186373,0.59349897440795,5.82887547883007,5.58021211291931e-09,2.6829659838916e-08
"112770987-112785987",11,3.4594316186373,0.597526321365787,5.78958866737444,7.05590019930806e-09,3.339051984082e-08
"112785987-112770987",11,3.4594316186373,0.597526321365787,5.78958866737444,7.05590019930806e-09,3.339051984082e-08
"112815987-112825987",11,3.4594316186373,0.597526321365787,5.78958866737444,7.05590019930806e-09,3.339051984082e-08
